ID,O_time,O_geo_X,O_geo_Y,O_geo_type,O_box_X,O_box_Y,O_place_name,O_tweet_text,O_tweet_url
tmj_cao_mgmt,Thu Apr 18 23:37:58 +0000 2019,33.9150066,-118.4046264,Point,33.9166485,-118.400264,El Segundo,"SAIC is hiring in #ElSegundo, CA! Read about our latest #BusinessMgmt job opening via the link in our bio: Launch E… https://t.co/TiC4gFpRyR",https://twitter.com/i/web/status/1119022285770199040
LTL_ARTICHOKE1,Thu Apr 18 23:35:02 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@curtsmith Safe travels Curt🙏🏼✈️,
LTL_ARTICHOKE1,Thu Apr 18 23:34:22 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@pattystuckmeyer @curtsmith Love living here...pic of PV from Redondo😍 https://t.co/B7gaN5iB5X,https://twitter.com/LTL_ARTICHOKE1/status/1119021380157132801/photo/1
MAYORCOOLEY,Thu Apr 18 23:34:01 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Hmmm... https://t.co/4qfLSpzMCJ,https://twitter.com/blkcreatives/status/1118974605828476929
tmj_lax_acct,Thu Apr 18 23:33:17 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Interested in a job in #ElSegundo, CA? This could be a great fit. Click the link in our bio to apply: Bookkeeper at… https://t.co/YnYmJejbuw",https://twitter.com/i/web/status/1119021108206768128
the10th_letter,Thu Apr 18 23:32:15 +0000 2019,,,,33.9166485,-118.400264,El Segundo,FYE https://t.co/05s2EOiAa9,https://twitter.com/deeareee/status/1119020739334684674
the10th_letter,Thu Apr 18 23:31:13 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"Give them some space, bruh. https://t.co/CRz8bgSK5Z",https://twitter.com/angels/status/1119019557589532673
SS_PRHYME,Thu Apr 18 23:29:43 +0000 2019,,,,33.9166485,-118.400264,El Segundo,I woke up with morning and put on my best shoes to chase this clout.,
tmj_lax_it,Thu Apr 18 23:26:58 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Want to work at AT&amp;T? We're hiring in #ElSegundo, CA! Click for details: https://t.co/EIAhS1PAS3 #IT",http://bit.ly/2Zk5PfE
SS_PRHYME,Thu Apr 18 23:20:44 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Imma have to cheat on my barber man,
flaviaspeaks,Thu Apr 18 23:16:11 +0000 2019,33.94381432,-118.4031518,Point,34.0207895,-118.4119065,Los Angeles,"London &amp; Greece bound. Peace LA, I need a break from you. ✌🏼 @ LAX https://t.co/sPNe9lKYof",https://www.instagram.com/p/BwajycElnd4/?utm_source=ig_twitter_share&igshid=knjm6a36uykm
1nicedudedc,Fri Apr 19 03:20:43 +0000 2019,33.94052926,-118.4041989,Point,34.0207895,-118.4119065,Los Angeles,"Waiting to board.. . (@ Gate 54B in Los Angeles, CA) https://t.co/gZaCoycPUm",https://www.swarmapp.com/c/cT0uAjLlBLo
Lilbob_128,Sun Apr 21 02:36:57 +0000 2019,,,,33.94389398,-118.4050226,Los Angeles International Airport (LAX),never seen LAX so empty before,
1WanDeezy,Sun Apr 21 02:33:53 +0000 2019,,,,33.94389398,-118.4050226,Los Angeles International Airport (LAX),LA What’s Poppin,
The_McJones,Sun Apr 21 02:33:18 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,"@ngoctmvu Religious beliefs are often seen as a big part of culture.

Sorry I’ll go now.",
HairTni,Sun Apr 21 02:33:12 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Suffering with #adultacne?  Link in bio. Purchase #UNBLEMISH which now has anti-aging benefits!! https://t.co/yo2Zx0t2TR,https://twitter.com/HairTni/status/1119791160682172416/photo/1
HairTni,Sun Apr 21 02:32:26 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Link in bio. Purchase #spotless now. https://t.co/AGV8nIKnYy,https://twitter.com/HairTni/status/1119790967496724480/photo/1
HairTni,Sun Apr 21 02:32:00 +0000 2019,,,,33.9166485,-118.400264,El Segundo,#acne #teenacne #spotless https://t.co/ICzNbRTdWB,https://twitter.com/HairTni/status/1119790859837329408/photo/1
HairTni,Sun Apr 21 02:31:25 +0000 2019,,,,33.9166485,-118.400264,El Segundo,link in bio #lashboost https://t.co/4xakfPEn7R,https://twitter.com/HairTni/status/1119790712248082432/photo/1
HairTni,Sun Apr 21 02:30:55 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Get your own results now!  #lashboost https://t.co/lXs12aa72c,https://twitter.com/HairTni/status/1119790588713291776/photo/1
The_McJones,Sun Apr 21 02:30:42 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,"@deponentVMB and I don’t even like vinyl, just that blue disk is so gorgeous.",
The_McJones,Sun Apr 21 02:30:05 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,"@aurynn Hmm I’m stretching my political science memory right now but wouldn’t that be secessionism?

Not only are t… https://t.co/Gq9BcPLVaA",https://twitter.com/i/web/status/1119790379425878017
The_McJones,Sun Apr 21 02:25:35 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,@aurynn What the shit even is lesbian separatism?,
urboifrend,Sun Apr 21 02:16:24 +0000 2019,,,,,,,@rainbowmnfs berasa makin banyak soalnya udh pada terbuka kan,
urboifrend,Sun Apr 21 02:15:02 +0000 2019,,,,,,,@sashivens @rainbowmnfs wow udh ya,
urboifrend,Sun Apr 21 02:14:49 +0000 2019,,,,,,,@rainbowmnfs sama si WKWK,
The_McJones,Sun Apr 21 02:13:26 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,"@deponentVMB Holy crap!

I WANT THIS!",
SybeCompany,Fri Apr 19 01:18:36 +0000 2019,,,,,,,"Parents of 3 NYC children face $1,000 penalty for violating measles order",
malefica27,Fri Apr 19 01:15:26 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@Nanimoonn @Altu0125 Siii 😍 Me alegra!!! Cada vez se pone mejor.,
1nicedudedc,Fri Apr 19 01:12:24 +0000 2019,33.96015446,-118.3917388,Point,34.0207895,-118.4119065,Los Angeles,"$3.87 (@ G&amp;M Gas Station in Los Angeles, CA) https://t.co/ObZCjmzxLj",https://www.swarmapp.com/c/beIkDuuRc5B
urboifrend,Fri Apr 19 01:12:05 +0000 2019,,,,,,,@atrapboyie AAMIIN 🙏🏻🙏🏻🙏🏻,
Trooper96LTD,Fri Apr 19 01:04:11 +0000 2019,33.9213,-118.406,Point,33.9166485,-118.400264,El Segundo,Walking around our treatment plant means PPE’s (personal protective equipment ... I think). At least it’s not raini… https://t.co/Id1zo3qeYl,https://twitter.com/i/web/status/1119043983861108736
urboifrend,Fri Apr 19 01:03:50 +0000 2019,,,,,,,@sweetfantasy25 dibawa kekamar mau ya?,
bruinrob11,Fri Apr 19 01:02:14 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@mayorNHL Will they all be on the Kings? I have a sneaking suspicion he will be a trade deadline acquisition for a… https://t.co/oaut0NIurN,https://twitter.com/i/web/status/1119043494566215680
urboifrend,Fri Apr 19 01:01:21 +0000 2019,,,,,,,its over babe 🙏🏻,
A22DNAL,Fri Apr 19 01:00:18 +0000 2019,33.942916,-118.408649,Point,34.0207895,-118.4119065,Los Angeles,[✈️] #planespotting #LAX @ Lax International Airport Los Angeles California https://t.co/m7MwTnb3Vr,https://www.instagram.com/p/BwavnTODvmv/?utm_source=ig_twitter_share&igshid=ihbstcf45u4u
RealAClifton,Sat Apr 20 01:18:26 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"Only in your mind could that scene have been executed any better 🙄

Don’t ruin my moment (that I’m still lost in) https://t.co/KeiMOHVZ9r",https://twitter.com/channingfrye/status/1119392012187381761
urboifrend,Sat Apr 20 01:17:15 +0000 2019,,,,,,,@uotemze Ini akibat testi darimu dapetin doi di apps 🙏🏻,
KevinHz19,Sat Apr 20 01:16:42 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,Here at airport and waiting by the gate to board. But going to be a long wait until boarding time,
urboifrend,Sat Apr 20 01:06:35 +0000 2019,,,,,,,disembunyiin di folder google biar ga ada yg kepoin. termasuk nakal ya pake ginian? wkwk https://t.co/SRqrYPad5A,https://twitter.com/urboifrend/status/1119406974813106176/photo/1
quistalktoem,Fri Apr 19 20:07:52 +0000 2019,,,,33.9166485,-118.400264,El Segundo,black https://t.co/6FgWug79hj,https://twitter.com/kxngnve/status/1119271272490385408
tmj_LAX_adm,Fri Apr 19 20:05:57 +0000 2019,33.919045,-118.3901242,Point,33.9166485,-118.400264,El Segundo,"LinQuest Corporation is hiring in #ElSegundo, CA! Click the link in our bio to apply: Cyber Security Systems Engineer #IT",
Zephyrkidd,Fri Apr 19 20:02:28 +0000 2019,33.94381432,-118.4031518,Point,34.0207895,-118.4119065,Los Angeles,LET’S GO! #readyfortakeoff #runway #airport #arrows #aviation @flylaxairport @ LAX https://t.co/cbAilwL0UM,https://www.instagram.com/p/BwcyaeAgbP6AuJJRO5Qat052Xh3XqUKZ9dijBo0/?utm_source=ig_twitter_share&igshid=v2rdzfgnypqz
NovelRealtor,Fri Apr 19 20:01:48 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@MissLisaMae You Rock! Period. Full stop.,
ANativeAngeleno,Fri Apr 19 20:01:31 +0000 2019,,,,33.94154565,-118.3780294,Clean Energy CNG Station LAX,Everybody is showing up at the Air Liquide customer appreciation event at its hydrogen station near LAX. Here we ha… https://t.co/C7En1QNCKC,https://twitter.com/i/web/status/1119330202734059520
LTL_ARTICHOKE1,Fri Apr 19 20:00:19 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@christymeows I think you’re following me already!!😘 But if you’re not it’s littleartichoke1,
elnono007,Fri Apr 19 19:58:46 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@hastalos_eggs Mala cara dice?? Y es más feo que el malo de una película de miedo,
jeffgordonla,Fri Apr 19 19:58:39 +0000 2019,,,,33.95967788,-118.4189316,LA Fitness,Day 57 of 94 happy Friday !! https://t.co/CyTCE9hxzw,https://twitter.com/jeffgordonla/status/1119329482844672001/photo/1
Mila_F_Baby,Fri Apr 19 19:58:18 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@ShiftGawdLives Is it spelled with a k? Lol,
bruinrob11,Fri Apr 19 19:53:50 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@VeniceMase The Night King cometh..,
mcflipper,Fri Apr 19 19:53:16 +0000 2019,,,,33.95934525,-118.4378972,Playa del Rey,It’s Ram Van time. https://t.co/NLQW87NJTC,https://twitter.com/mcflipper/status/1119328126234841088/photo/1
ANativeAngeleno,Fri Apr 19 19:52:37 +0000 2019,,,,33.94154565,-118.3780294,Clean Energy CNG Station LAX,"Here’s what you get when drive your fuel cell car (Honda, Hyundai and Toyota) to the customer appreciation event at… https://t.co/odIWwBcerB",https://twitter.com/i/web/status/1119327965353930752
aj_mada,Fri Apr 19 19:52:27 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@HamillHimself Your Jedi mind tricks do not work on me. Only money!,
SybeCompany,Fri Apr 19 05:19:12 +0000 2019,,,,,,,HHS launches program to cut opioid overdoses by 40 percent in three years,
uhhleahh,Fri Apr 19 05:09:41 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"@sassytatiana DAMN, that’s actually amazing lol",
FauniBans,Fri Apr 19 10:38:57 +0000 2019,,,,33.96427,-118.3924291,Westchester,All these females b the same 🤷🏾‍♂️,
x_FlyySociety_x,Mon Apr 22 07:42:10 +0000 2019,,,,33.94389398,-118.4050226,Los Angeles International Airport (LAX),https://t.co/u2WKAZBq1S,https://twitter.com/x_FlyySociety_x/status/1120231306309148673/video/1
x_FlyySociety_x,Mon Apr 22 07:41:49 +0000 2019,,,,33.94389398,-118.4050226,Los Angeles International Airport (LAX),https://t.co/xkB9YFeLHV,https://twitter.com/x_FlyySociety_x/status/1120231216546893824/photo/1
m_under150,Sun Apr 21 07:35:24 +0000 2019,33.94332434,-118.405602,Point,34.0207895,-118.4119065,Los Angeles,"また来たい！U.S.A😢🇺🇸 (@ ロサンゼルス国際空港 in Los Angeles, CA) https://t.co/7a9IIcuVVt https://t.co/EM77T34xWM",https://www.swarmapp.com/c/0ECJf91qwj7
RogersBase,Sun Apr 21 07:30:28 +0000 2019,,,,33.94346675,-118.4087174,Tom Bradley International Terminal (TBIT),"About to board my flight to Osaka! 🇯🇵

I’ve been playing @StudioMDHR’s masterpiece on #NintendoSwitch in the termin… https://t.co/OKR9bf6zgF",https://twitter.com/i/web/status/1119865973513711617
LiLianFaLe,Sun Apr 21 07:30:11 +0000 2019,,,,33.94554945,-118.407222,Terminal 3,"We live in different states, but see each other almost weekly. He’ll fly out to UT or fly me out to CA.. So S/0 to… https://t.co/qztgz6ADzu",https://twitter.com/i/web/status/1119865900440489984
MagicArtist,Sun Apr 21 07:24:25 +0000 2019,33.94381432,-118.4031518,Point,34.0207895,-118.4119065,Los Angeles,"Off to new adventures.
#staugustine #drifterboots #flyingcardmonkey @ LAX https://t.co/FLk9mODBNr",https://www.instagram.com/p/BwglPcmpn1y/?utm_source=ig_twitter_share&igshid=18ee8x188m7vw
jankss10,Sun Apr 21 07:08:13 +0000 2019,,,,33.93823585,-118.357262,Lennox,I’m ready for Leo szn 🦁 #baegas,
LakersTeamShop,Fri Apr 19 22:33:32 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"🚨SALE ALERT🚨

Starting Tomorrow, April 20th, all City Edition and All Star merchandise will be 35% off! 

 -Jerseys… https://t.co/Hroeo6UQSh",https://twitter.com/i/web/status/1119368462248206336
ELTigreAG,Fri Apr 19 22:27:03 +0000 2019,33.94647124,-118.3907425,Point,34.0207895,-118.4119065,Los Angeles,Just to clarify #gotmefuckedup #bigleaguesmyass #notmyfirstrodeo #youdontknowmeson @ Sheraton Gateway Los Angeles https://t.co/SPw6rIkW1Y,https://www.instagram.com/p/BwdCtjpArHz/?utm_source=ig_twitter_share&igshid=8o8eqohf3yf0
MAYORCOOLEY,Fri Apr 19 22:26:31 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"@cjnministries Amen, brotha.",
pj_thompkins,Fri Apr 19 22:25:29 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"@KimKardashian Girl, they keep forgetting it’s in your blood! Follow your dreams booski🙏🏾🙌🏾😁",
pj_thompkins,Fri Apr 19 22:24:04 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@JDaIey Yes,
tmj_lax_it,Fri Apr 19 22:23:50 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Booz Allen Hamilton is hiring in El Segundo, CA! Click the link in our bio to apply: Software Test Engineer, Mid #BoozAllen #IT",
pj_thompkins,Fri Apr 19 22:23:43 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Happy Belated Birthday @GoddessMaureen 😘🎉🎁🥰💐🌺🌸🌼🌹 https://t.co/VTOX70LWxl,https://twitter.com/goddessmaureen/status/1119206694918037504
ptrcbgrn,Fri Apr 19 22:23:37 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Diko alam bakit gnito presidente ng pinas. Inaabangan ka na ng impyerno https://t.co/OfuHyDe07p,https://twitter.com/n_abigaelfg/status/1118861564272992256
Trooper96LTD,Fri Apr 19 22:23:10 +0000 2019,33.9213,-118.406,Point,33.9166485,-118.400264,El Segundo,Another job walk at our Treatment Facility. Thankfully it’s overcast.  PPE’s are a must ... safety first ☺️ @ El Se… https://t.co/X3yPL4jg3r,https://twitter.com/i/web/status/1119365851281444864
hellaflorals,Fri Apr 19 22:22:45 +0000 2019,,,,33.945647,-118.404618,Los Angeles International Airport (Lax),Being cute,
FreeAleta,Thu Apr 18 23:13:54 +0000 2019,33.94332434,-118.405602,Point,34.0207895,-118.4119065,Los Angeles,"I'm at Los Angeles International Airport - @flylaxairport in Los Angeles, CA https://t.co/C4aeTCoOLX",https://www.swarmapp.com/c/3EbIfxNBCg3
RudyMarquezJr,Thu Apr 18 23:12:56 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Guess I have to move to Atlanta now 👀 https://t.co/A3Znswn5Ld,https://twitter.com/projectqatlanta/status/1118510591331770368
jeffgordonla,Sat Apr 20 22:28:40 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Pooh had to survive #Endgame somehow #avengersendgame https://t.co/TkPD3VcILB,https://twitter.com/jeffgordonla/status/1119729625674838016/photo/1
tmj_lax_eng,Sat Apr 20 22:23:59 +0000 2019,33.9150066,-118.4046264,Point,33.9166485,-118.400264,El Segundo,"SAIC is hiring in #ElSegundo, CA! Read about our latest #Engineering job opening via the link in our bio: Senior Principle Launch Engineer",
tmj_lax_mgmt,Sat Apr 20 22:22:58 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Can you recommend anyone for this job? Modeling &amp; Simulation PM (Government) - https://t.co/hnqgiHbz3o #BusinessMgmt #ElSegundo, CA",http://bit.ly/2Xw4jFg
tmj_ca_mgmt,Sat Apr 20 22:18:26 +0000 2019,33.9516114,-118.3875775,Point,34.0207895,-118.4119065,Los Angeles,"Career tip for landing jobs like ""Cargo Supervisor"" in Los Angeles, CA. Go on informational interviews. The best wa… https://t.co/AiuQYvgsgr",https://twitter.com/i/web/status/1119727050120519680
dnbkat,Sat Apr 20 22:18:26 +0000 2019,,,,33.9166485,-118.400264,El Segundo,I’ve been in a good mood all day 😅,
tmj_lax_it,Sat Apr 20 22:14:45 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"This job is now open at AT&amp;T in #ElSegundo, CA. Follow us and turn on mobile alerts to hear about jobs like these a… https://t.co/UZXqv3PlJ6",https://twitter.com/i/web/status/1119726122923479040
LinQuestCorp,Sat Apr 20 22:11:34 +0000 2019,33.919045,-118.3901242,Point,33.9166485,-118.400264,El Segundo,"If you're looking for work in El Segundo, CA, check out this job: https://t.co/7d4NK6GVyY #STEM #cyberspace",http://bit.ly/2XyLJg3
LindsayFultz,Sun Apr 21 13:49:28 +0000 2019,33.94332434,-118.405602,Point,34.0207895,-118.4119065,Los Angeles,"LAX-JFK (@ Los Angeles International Airport - @flylaxairport in Los Angeles, CA) https://t.co/jdlUONCGSX",https://www.swarmapp.com/c/cFImMrMvGRt
urboifrend,Sun Apr 21 13:47:09 +0000 2019,,,,,,,@rainbowmnfs NGAKAAAKK HAHAHAHAHAHA NIKMAT KATANYA BANGSAT,
luchaotaku,Fri Apr 19 16:49:43 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@ACraig2031 Great job!,
dricacrf,Fri Apr 19 02:46:05 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,@CRFMandy Mas a situação da avianca internacional é bem melhor que a da avianca brasil… a avianca Brasil não chega até o meio do ano…,
urboifrend,Mon Apr 22 01:39:13 +0000 2019,,,,,,,@atrapboyie @rainbowmnfs kenapa de wkwk,
ThatCoolBlkNerd,Mon Apr 22 01:38:53 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Tyrion in love with Danny too #DemThrones,
Hair_Magnifique,Mon Apr 22 01:37:19 +0000 2019,,,,,,,"Our classic Jenny is a fav ⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣
.⁣… https://t.co/84oxXKuaoZ",https://twitter.com/i/web/status/1120139488007786496
ThatCoolBlkNerd,Mon Apr 22 01:36:52 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Sam is like Jericho bragging about beating The Rock and Stone Cold in the same night #DemThrones,
ThatCoolBlkNerd,Mon Apr 22 01:34:16 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Greyworm gotta scissor Missandae one time before the battle #DemThrones,
ThatCoolBlkNerd,Mon Apr 22 01:33:28 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Soooo can the Night King raise the dead in the crypt? It’s thousands of Starks down there #DemThrones,
ThatCoolBlkNerd,Mon Apr 22 01:32:20 +0000 2019,,,,33.9166485,-118.400264,El Segundo,They put Tyrion in the crypt lol you better stay down there #DemThrones,
urboifrend,Mon Apr 22 01:30:40 +0000 2019,,,,,,,@rainbowmnfs eug :) yuk,
ThatCoolBlkNerd,Mon Apr 22 01:29:44 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Bruh Tormond wanna Get one last shot off at Brienne before he die #DemThrones,
ThatCoolBlkNerd,Mon Apr 22 01:28:57 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Wait till Arya see his ass #DemThrones,
ThatCoolBlkNerd,Mon Apr 22 01:27:47 +0000 2019,,,,33.9166485,-118.400264,El Segundo,She reminds him of Stannis daughter awwww #DemThrones,
fperdomo,Sat Apr 20 18:04:07 +0000 2019,33.94119118,-118.4018031,Point,34.0207895,-118.4119065,Los Angeles,"Breakfasting with the boys of the echointhecanyon band. Matt Tecu, Dan Rothchild, Geoff Pearlman, Myself and Jordan… https://t.co/HUALr9yZSo",https://twitter.com/i/web/status/1119663049244200960
tmj_lax_itdb,Sat Apr 20 18:03:47 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Want to land a job like ""Professional, Data Analysis"" at AT&amp;T? Applicant tracking systems look for specific keyword… https://t.co/rsl5UwWasf",https://twitter.com/i/web/status/1119662961528676352
urboifrend,Sat Apr 20 01:01:12 +0000 2019,,,,,,,RT @urboifrend: maen yuk! https://t.co/IBdXOE1hLV,https://curiouscat.me/urboifrend?t=1555721757
trevbrowning,Fri Apr 19 19:20:27 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"FOH, you can catch these Rose City hands 🥀 https://t.co/8KeykJq1k0",https://twitter.com/deuxxl/status/1119307919365935104
Kathryngood4u,Fri Apr 19 19:19:44 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@politvidchannel Not him anyway,
